"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x956608308890124288","x1321764697180315650",2020-10-29 10:43:55,"shiromisakins","@oikawalovepage HI yes","Twitter Web App",6,"x1321747839358242817","x4356999256","oikawalovepage",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x4356999256","oikawalovepage","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shiromisakins/status/1321764697180315650","auri is ia!","<U+0001F1F5><U+0001F1ED>","artist! i write and edit some.
fandoms: aaside, love live, tenipuri and tsv!
I manage @banri_navis occasionally <U+2661>
@twosetnavarra is the loml <U+2661>

she/they/bro",,FALSE,639,1065,12,26901,39461,2018-01-25 19:22:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/956608308890124288/1603887300","","http://pbs.twimg.com/profile_images/1321425226102571009/-nsALpzS_normal.jpg"
"x1226972426178789378","x1321764697163575296",2020-10-29 10:43:55,"my__oui","god","Twitter for Android",,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"und","x1321764403931435009","MINA ENDING FAIRY AHHH

#MAMAVOTE #twice @JYPETWICE https://t.co/gKslViqEiQ",2020-10-29 10:42:45,"TweetDeck",115,56,"x719046114280759297","godmitzu","minaron",32548,122,8345,"<U+1D50><U+1DA6><U+1D57><U+1DBB><U+1D58> <U+1D56><U+02E1><U+1D49><U+1D43><U+02E2><U+1D49> <U+1D9C><U+1D52><U+1D50><U+1D49> <U+02B0><U+1D52><U+1D50><U+1D49>","i tweet videos about #TWICE",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/my__oui/status/1321764697163575296","n","she 17","http://mimotzu.carrd.co",,FALSE,382,331,7,12724,54220,2020-02-10 20:53:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/1226972426178789378/1603622118","","http://pbs.twimg.com/profile_images/1320435744821968902/0-Qe0oZB_normal.jpg"
"x803152837765054464","x1321764697167831041",2020-10-29 10:43:55,"highcrisis","@soymilkbirthday IVE BEEN SAYING THIS FOR 4 YEARS he really is not good looking anymore....","TweetDeck",74,"x1321764040893374464","x841799735220490244","soymilkbirthday",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x841799735220490244","soymilkbirthday","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/highcrisis/status/1321764697167831041","just, like, a hater","izzy, 23, she/her","more unstable than jimin's left contact","https://springday.carrd.co/",FALSE,188,267,2,62707,49219,2016-11-28 08:25:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/803152837765054464/1586370652","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1278252180944883712/L7bqtpmx_normal.jpg"
"x622928267","x1321764697176199170",2020-10-29 10:43:55,"minervamassacre","Toady Hawk https://t.co/G78sTfvWom","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/ElcC0siWMAAy2xV.jpg","https://t.co/G78sTfvWom","https://twitter.com/CAPYBARA_MAN/status/1321528124031619075/photo/1","photo","http://pbs.twimg.com/media/ElcC0siWMAAy2xV.jpg","https://t.co/G78sTfvWom","https://twitter.com/CAPYBARA_MAN/status/1321528124031619075/photo/1",,"x1226290896817225728","CAPYBARA_MAN","en",,,,,,,,,,,,,,,,"x1321528124031619075","Toady Hawk https://t.co/G78sTfvWom",2020-10-28 19:03:52,"Twitter for iPhone",7781,2360,"x1226290896817225728","CAPYBARA_MAN","CAPYBARA MAN",29092,653,13829,"CAPYBARA MAN","SOMETIMES THE POSTS ARENT CAPYBARAS THERES NOTHING I CAN DO ABOUT IT",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/minervamassacre/status/1321764697176199170","THE LAST TRUE QUEEN OF SPACE","New York","Minerva Q Massacre // white trans ace lesbian, she/her // Ace pilot, undead sorceress and huge gay commie whom love her wife","http://missmassacre.tumblr.com",FALSE,43,64,1,11103,20119,2012-06-30 16:05:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/622928267/1501907574","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/964505622770266112/TiZ9BhD1_normal.jpg"
"x1169085424301682689","x1321764697167810563",2020-10-29 10:43:55,"capipilot","@tehranwhat <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","Twitter for Android",6,"x1321761645677498368","x1313626146886557698","tehranwhat",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1313626146886557698","tehranwhat","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/capipilot/status/1321764697167810563","@capipilot",,"chmc eng.",,FALSE,9034,7273,5,15571,172384,2019-09-04 03:11:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/1169085424301682689/1603376268","","http://pbs.twimg.com/profile_images/1321213935035518987/nQs88sIZ_normal.jpg"
"x851989404885278720","x1321764697155096576",2020-10-29 10:43:55,"da3chwita","FUCK ME!!!!!! https://t.co/fnauWQHAr2","Twitter for Mac",,,,,FALSE,FALSE,0,0,0,0,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1321764188566351872/pu/img/6osIRndBfUpkZ_7O.jpg","https://t.co/fnauWQHAr2","https://twitter.com/flrtmin/status/1321764221206474753/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1321764188566351872/pu/img/6osIRndBfUpkZ_7O.jpg","https://t.co/fnauWQHAr2","https://twitter.com/flrtmin/status/1321764221206474753/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/da3chwita/status/1321764697155096576","nel I2ONE","SHE/HER 16 fan acc","Just took the MBTI personality test and it turns out my personality is being a Jungkooker!!","http://yes-or-yes.carrd.co",FALSE,2958,1340,20,34244,80394,2017-04-12 02:44:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/851989404885278720/1602116206","","http://pbs.twimg.com/profile_images/1308407678025293825/MrZDfn8r_normal.jpg"
"x124198603","x1321764697176236032",2020-10-29 10:43:55,"vollkanyilmaz","@Julien_Maire @NATO @TurkDelNATO Yeah, better ally than many in NATO. Turkey is the only power balancing country against Russia in the region.","Twitter for iPhone",107,"x1321758904481648640","x246419511","Julien_Maire",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/ESRt7hSTTu","https://twitter.com/i/web/status/1321764697176236032",,,,,,,,,"x246419511 x83795099 x4318425615","Julien_Maire NATO TurkDelNATO","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vollkanyilmaz/status/1321764697176236032","Volkan Yilmaz","Istanbul","Muhabbet Sokagi, No:90","http://about.me/vlknylmz",FALSE,113,271,0,2212,308,2010-03-18 15:47:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/124198603/1405795841","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1188422495692611584/EPOLH4xS_normal.jpg"
"x782331138","x1321764697159380993",2020-10-29 10:43:55,"afkar_new","@khalid_al7abib https://t.co/P1ELSnUCZP","Twitter for Android",0,"x1321751509063868419","x1317922977271480321","khalid_al7abib",FALSE,FALSE,0,0,0,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/ElfZ-xOW0AA_1oQ.jpg","https://t.co/P1ELSnUCZP","https://twitter.com/afkar_new/status/1321764697159380993/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/ElfZ-xOW0AA_1oQ.jpg","https://t.co/P1ELSnUCZP","https://twitter.com/afkar_new/status/1321764697159380993/photo/1",,"x1317922977271480321","khalid_al7abib","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/afkar_new/status/1321764697159380993","<U+0627><U+0634><U+0646><U+062A><U+0627><U+064A><U+0646><U+0001F49B><U+0001F499>",,"<U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F>
<U+0627><U+0644><U+062C><U+0645><U+062C><U+0645><U+0629> <U+0644><U+064A><U+0633><U+062A> <U+0645><U+062C><U+0631><U+062F> <U+0648><U+0639><U+0627><U+0621> ...
<U+0627><U+0643><U+0631><U+0647> <U+0627><U+0644><U+0625><U+062E><U+0648><U+0646><U+062C> <U+0645><U+062B><U+0644> <U+0643><U+0631><U+0647><U+064A> <U+0644><U+0644><U+064A><U+0647><U+0648><U+062F> <U+0648><U+0627><U+0644><U+0631><U+0648><U+0627><U+0641><U+0636><U+060C><U+0627><U+0639><U+0634><U+0642> <U+0627><U+0644><U+0646><U+0635><U+0631> <U+0645><U+0639> <U+0642><U+0644><U+064A><U+0644> <U+0645><U+0646> <U+0627><U+0644><U+0634><U+0639><U+0631>.. <U+0627><U+0644><U+0639><U+0627><U+0644><U+0645> <U+0627><U+0646><U+0634><U+062A><U+0627><U+064A><U+0646> <U+0648><U+0644><U+062F> <U+0639><U+0645><U+064A> <U+0627><U+0644><U+0648><U+0627><U+0642><U+0641>",,FALSE,39613,21449,30,61379,2670,2012-08-26 12:19:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/782331138/1576286462","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1296620161789841409/1_FSKwCL_normal.jpg"
"x44409380","x1321764697163636736",2020-10-29 10:43:55,"Texas_William","@1053thefan @1053SS @rjchoppy @TommySledge @Radiodotcom Spagnola the first minute of the interview if he is the mistery guest <U+0001F602> https://t.co/KJGlSbxFHD","Twitter for iPhone",84,"x1321761619148480513","x10984672","1053thefan",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/53QbhOrJca","https://twitter.com/i/web/status/1321764697163636736",,,,,,,,,"x10984672 x132734157 x30378179 x279754395 x140131880","1053thefan 1053SS rjchoppy TommySledge Radiodotcom","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Texas_William/status/1321764697163636736","William","Cowboys Nation, TX","I tweet and reply 90% of the time with GIFs and Memes! 105.3 The Fan Listener <U+0001F4FB> #TOLO",,FALSE,1293,887,16,14879,14345,2009-06-03 17:39:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/44409380/1601355228","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1293492148218867713/SQfBDaLs_normal.jpg"
"x1294589778361425921","x1321764697150943233",2020-10-29 10:43:55,"3EPsYHMfQwXIb2R","<U+79C1><U+305F><U+3061><U+306E><U+30EC><U+30B3><U+30FC><U+30C7><U+30A3><U+30F3><U+30B0><U+3001><U+30D7><U+30ED><U+30C7><U+30E5><U+30FC><U+30B5><U+30FC><U+5BCC><U+6A2B><U+3055><U+3093><U+306F><U+3001>Pump<U+306E>Rec.<U+4E2D><U+65AD><U+3057><U+3066><U+6765><U+307E><U+3057><U+305F><U+3088>~!

#prime847 https://t.co/qeXXgqaNC8","Twitter for Android",56,,,,FALSE,FALSE,0,0,0,0,"prime847",,,,,"http://pbs.twimg.com/media/ElfZ_AeVMAAzPFo.jpg","https://t.co/qeXXgqaNC8","https://twitter.com/3EPsYHMfQwXIb2R/status/1321764697150943233/photo/1","photo","http://pbs.twimg.com/media/ElfZ_AeVMAAzPFo.jpg","https://t.co/qeXXgqaNC8","https://twitter.com/3EPsYHMfQwXIb2R/status/1321764697150943233/photo/1",,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/bcf7dca0cae1c2e6.json","<U+6A2A><U+6D5C><U+5E02> <U+5357><U+533A>","<U+795E><U+5948> <U+6A2A><U+6D5C><U+5E02> <U+5357><U+533A>","city","<U+65E5><U+672C>","JP","NA NA","NA NA","139.570896 139.570896 139.641197 139.641197 35.406284 35.441318 35.441318 35.406284","https://twitter.com/3EPsYHMfQwXIb2R/status/1321764697150943233","KACO@<U+9053><U+7523><U+5B50><U+30CF><U+30DE><U+30C3><U+30B3>","<U+795E><U+5948> <U+6A2A><U+6D5C><U+5E02> <U+5357><U+533A>","<U+30AF><U+30E9><U+30D6><U+30A4><U+30D9><U+30F3><U+30C8><U+30AA><U+30FC><U+30AC><U+30CA><U+30A4><U+30B6><U+30FC><U+3002>ex.<U+30E9><U+30B8><U+30AA><U+30EA><U+30DD><U+30FC><U+30BF><U+30FC><U+3001><U+30B7><U+30F3><U+30AC><U+30FC><U+3002>Bobby Brown<U+3092><U+8074><U+3044><U+3066><U+30ED><U+30C3><U+30AF><U+30D0><U+30F3><U+30C9><U+3092><U+8131><U+9000><U+3001><U+516D><U+672C><U+6728>Circus<U+306B><U+901A><U+3044>New Jack<U+3092><U+8E0A><U+308B><U+3002><U+4EE5><U+964D>Hiphop<U+306B><U+50BE><U+5012><U+3002>2000<U+5E74><U+5BCC><U+6A2B><U+660E><U+751F><U+6C0F><U+306B><U+30D7><U+30ED><U+30C7><U+30E5><U+30FC><U+30B9><U+3055><U+308C><U+3001>m.c.A·T<U+3068><U+5171><U+6F14><U+3002><U+4EE5><U+964D>4<U+30C4><U+30A6><U+30C1><U+30A4><U+30D9><U+30F3><U+30C8><U+3092><U+4E3B><U+5BB0><U+3002>",,FALSE,76,122,0,420,1419,2020-08-15 11:00:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/1294589778361425921/1603156346","","http://pbs.twimg.com/profile_images/1306196914753290247/giUfcU-C_normal.jpg"
"x191457429","x1321764697180286976",2020-10-29 10:43:55,"sachi100192","<U+60D1><U+661F><U+706B><U+661F><U+306F><U+4ECA><U+591C><U+7F8E><U+3057><U+3044><U+6708><U+306E><U+8FD1><U+304F><U+306B><U+3042><U+308A><U+307E><U+3059><U+3002><U+0001F60D> https://t.co/gFc3VmAnax","Twitter for Android",21,,,,FALSE,FALSE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/ElfZ-3LU4AEFB0b.jpg","https://t.co/gFc3VmAnax","https://twitter.com/sachi100192/status/1321764697180286976/photo/1","photo","http://pbs.twimg.com/media/ElfZ-3LU4AEFB0b.jpg","https://t.co/gFc3VmAnax","https://twitter.com/sachi100192/status/1321764697180286976/photo/1",,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sachi100192/status/1321764697180286976","<U+5E78><U+5B50><U+2640><U+0001F1F5><U+0001F1ED>","Philippines","<U+661F><U+91CE><U+6E90> / <U+5C0F><U+91CE><U+5927><U+8F14> / <U+795E><U+8C37><U+6D69><U+53F2> / <U+6C5F><U+53E3><U+62D3><U+4E5F>/<U+4E0B><U+91CE><U+7D18>/<U+30A2><U+30EB><U+30EB><U+30AB><U+30F3> / Matenrou Opera / GACKT /  I love Visual Kei, JROCK & JPOP / Anime <U+0001F60D> / <U+52C9><U+5F37><U+3057><U+305F><U+85AC> / Dogs & Cats lover / LOVE JAPAN/ <U+0001F40B><U+0001F433>","http://profile.ameba.jp/achiko1001/",FALSE,1114,1843,7,25161,139430,2010-09-16 14:14:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/191457429/1558516170","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1144946952150192128/j0dfA81D_normal.jpg"
"x2897570163","x1321764697150902272",2020-10-29 10:43:55,"4everzianx","Ending fairy <U+0001F9DA><U+0001F3FB><U+200D><U+2640><U+FE0F><U+2728> #TWICE_CANT_STOP_US #Twice @JYPETWICE https://t.co/FJnHKlx3dh","Twitter for iPad",57,,,,FALSE,FALSE,0,0,0,0,"TWICE_CANT_STOP_US Twice",,,,,"http://pbs.twimg.com/media/ElfZ-4mUcAAMGHu.jpg","https://t.co/FJnHKlx3dh","https://twitter.com/4everzianx/status/1321764697150902272/photo/1","photo","http://pbs.twimg.com/media/ElfZ-4mUcAAMGHu.jpg http://pbs.twimg.com/media/ElfZ-4mU0AAH_Ez.jpg http://pbs.twimg.com/media/ElfZ-4mVcAA4128.jpg","https://t.co/FJnHKlx3dh https://t.co/FJnHKlx3dh https://t.co/FJnHKlx3dh","https://twitter.com/4everzianx/status/1321764697150902272/photo/1 https://twitter.com/4everzianx/status/1321764697150902272/photo/1 https://twitter.com/4everzianx/status/1321764697150902272/photo/1",,"x3129056526","JYPETWICE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/4everzianx/status/1321764697150902272","<U+0E0B><U+0E31><U+0E25><U+0E32><U+0E40><U+0E0B><U+0E35><U+0E22><U+0E19> lll","<U+C7BC><U+B7F0>³°°%   <U+B3D9><U+B7F0> ","<U+0E2B><U+0E21><U+0E48><U+0E32><U+0E21><U+0E49><U+0E32>(<U+0E2B>)<U+0E21><U+0E39><U+0E21><U+0E34><U+0E19> <U+02D7><U+02CF>` #TodayisRenD <U+02CE>´<U+02D7>",,FALSE,170,2798,3,117457,3606,2014-11-29 16:06:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/2897570163/1597678058","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321295643525238786/e-Hi1s_v_normal.jpg"
"x107846504","x1321764697163526144",2020-10-29 10:43:55,"bebechio_HAYASE","<U+4ECA><U+65E5><U+306F><U+8C4A><U+4E2D><U+3068><U+7B95><U+9762><U+3078><U+3002>12/26(<U+571F>)<U+30D9><U+30D9><U+30C1><U+30AA><U+30B3><U+30F3><U+30B5><U+30FC><U+30C8><U+300C><U+307F><U+3064><U+3081><U+300D><U+306E><U+30B9><U+30C6><U+30F3><U+30C9><U+30AC><U+30E9><U+30B9><U+6F14><U+51FA><U+3067><U+5165><U+3063><U+3066><U+3082><U+3089><U+3046>JIKUART<U+306E><U+30A2><U+30C8><U+30EA><U+30A8><U+306B><U+3066><U+3002><U+8272><U+8272><U+3068><U+8A71><U+305B><U+3066><U+826F><U+304B><U+3063><U+3064><U+3002><U+30AD><U+30EC><U+30A4>! https://t.co/RziXG6XsoE","Twitter for iPhone",79,,,,FALSE,FALSE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/ElfZ-uzUYAIOk0q.jpg","https://t.co/RziXG6XsoE","https://twitter.com/bebechio_HAYASE/status/1321764697163526144/photo/1","photo","http://pbs.twimg.com/media/ElfZ-uzUYAIOk0q.jpg http://pbs.twimg.com/media/ElfZ-uzUYAM3JTn.jpg","https://t.co/RziXG6XsoE https://t.co/RziXG6XsoE","https://twitter.com/bebechio_HAYASE/status/1321764697163526144/photo/1 https://twitter.com/bebechio_HAYASE/status/1321764697163526144/photo/1",,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bebechio_HAYASE/status/1321764697163526144","<U+306F><U+3084><U+305B><U+306A><U+304A><U+304D>(<U+30D9><U+30D9><U+30C1><U+30AA>)",,"<U+30B7><U+30F3><U+30AC><U+30FC><U+30BD><U+30F3><U+30B0><U+30E9><U+30A4><U+30BF><U+30FC> / <U+30D9><U+30D9><U+30C1><U+30AA> / ragumo<U+3002><U+3054><U+4F9D><U+983C>·<U+304A><U+554F><U+5408><U+305B><U+306F><U+3053><U+3061><U+3089> <U+21D2> hayase@ragumo.jp / http://bebechio.com / http://ragumo.jp",,FALSE,1713,251,42,4047,215,2010-01-23 23:35:03,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/875611360737902592/0ttt6ZRS_normal.jpg"
"x1029956254490288128","x1321764697180311552",2020-10-29 10:43:55,"yasu_koike12","<U+672C><U+65E5><U+306F><U+30A2><U+30FC><U+30BB><U+30CA><U+30EB><U+30A6><U+30A3><U+30E1><U+30F3><U+306E><U+30EC><U+30B8><U+30A7><U+30F3><U+30C9><U+3067><U+3082><U+3042><U+308A><U+30A4><U+30F3><U+30B0><U+30E9><U+30F3><U+30C9><U+5973><U+5B50><U+30B5><U+30C3><U+30AB><U+30FC><U+754C><U+306E><U+30EC><U+30B8><U+30A7><U+30F3><U+30C9><U+3067><U+3082><U+3042><U+308B><U+30B1><U+30EA><U+30FC>·<U+30B9><U+30DF><U+30B9><U+3055><U+3093><U+306E><U+8A95><U+751F><U+65E5><U+3067><U+3059><U+3002>
<U+5F7C><U+5973><U+304C><U+5728><U+7C4D><U+3057><U+3066><U+3044><U+305F>2006-07<U+30B7><U+30FC><U+30BA><U+30F3><U+306B><U+30A2><U+30FC><U+30BB><U+30CA><U+30EB><U+306F><U+7537><U+5973><U+901A><U+3058><U+3066><U+521D><U+3068><U+306A><U+308B>CL<U+512A><U+52DD><U+3001>4<U+51A0><U+3092><U+6210><U+3057><U+9042><U+3052><U+3066><U+3044><U+307E><U+3059><U+3002> https://t.co/TPSAVF5iNj","Twitter Web App",140,,,,TRUE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/mm6UILrKkE","https://twitter.com/i/web/status/1321764697180311552",,,,,,,,,,,"ja","x1321756831199465472","Wishing a very happy birthday to a true Arsenal legend...

<U+0001F3C6> FA Women’s Cup (x6) 
<U+0001F3C6> FA Women’s Premier League (x5)
<U+0001F3C6> FA Women’s Premier League Cup (x4)
<U+0001F3C6> UEFA Women's Cup (x1) 
<U+26BD><U+FE0F> England's all-time top scorer (46)  

@kelly_smith10! <U+2764><U+FE0F> https://t.co/MFYvzbPSBt",2020-10-29 10:12:40,"Twitter Web App",571,66,"x256551011","ArsenalWFC","Arsenal Women",313885,281,21503,"Meadow Park, Borehamwood ","The official Twitter of Arsenal Women. #WeAreTheArsenal <U+0001F534>",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yasu_koike12/status/1321764697180311552","<U+5C0F><U+6C60><U+6CF0><U+4E4B>","<U+5317><U+6D77><U+9053> <U+672D><U+5E4C><U+5E02> <U+5317><U+533A>","<U+5730><U+5143><U+306E><U+5317><U+6D77><U+9053><U+30B3><U+30F3><U+30B5><U+30C9><U+30FC><U+30EC><U+672D><U+5E4C><U+3001><U+5FC3><U+306E><U+30AF><U+30E9><U+30D6>Arsenal<U+3092><U+5FDC><U+63F4><U+3057><U+3066><U+307E><U+3059><U+3002><U+5317><U+5927><U+3067><U+5EFA><U+7BC9><U+5B66><U+3093><U+3067><U+3044><U+307E><U+3059><U+3002><U+81EA><U+5206><U+3089><U+3057><U+304F><U+751F><U+304D><U+308B><U+3053><U+3068><U+3092><U+5FC3><U+639B><U+3051><U+306A><U+304C><U+3089><U+751F><U+304D><U+3088><U+3046><U+3002>COYG!","https://www.instagram.com/y.koike_12/?hl=ja",FALSE,20,56,0,1100,1507,2018-08-16 05:01:21,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1202841057462898689/JJCFS8eV_normal.jpg"
